CO_LEG,District,Step
Asotin009,4,13325
Benton008,4,13325
Benton016,4,13325
Chelan012,6,13325
Clallam024,2,13325
Clark015,3,13325
Clark017,3,13325
Clark018,3,13325
Clark049,3,13325
Columbia016,4,13325
Cowlitz018,2,13325
Cowlitz019,2,13325
Douglas012,4,13325
Ferry007,8,13325
Franklin009,4,13325
Franklin016,4,13325
Garfield009,4,13325
Grant012,4,13325
Grant013,4,13325
Grays Harbor019,2,13325
Grays Harbor024,2,13325
Grays Harbor035,2,13325
Island010,0,13325
Jefferson024,2,13325
King001,6,13325
King005,7,13325
King011,9,13325
King030,7,13325
King031,7,13325
King032,1,13325
King033,9,13325
King034,9,13325
King036,1,13325
King037,9,13325
King039,4,13325
King041,9,13325
King043,1,13325
King045,6,13325
King046,1,13325
King047,7,13325
King048,6,13325
Kitsap023,2,13325
Kitsap026,0,13325
Kitsap035,2,13325
Kittitas013,4,13325
Klickitat015,4,13325
Lewis020,3,13325
Lincoln007,8,13325
Mason035,2,13325
Okanogan007,0,13325
Okanogan012,0,13325
Pacific019,2,13325
Pend Oreille007,8,13325
Pierce002,5,13325
Pierce025,7,13325
Pierce026,2,13325
Pierce027,7,13325
Pierce028,5,13325
Pierce029,7,13325
Pierce031,5,13325
San Juan040,6,13325
Skagit010,6,13325
Skagit021,0,13325
Skagit039,0,13325
Skagit040,6,13325
Skamania015,3,13325
Snohomish001,1,13325
Snohomish010,0,13325
Snohomish021,0,13325
Snohomish032,1,13325
Snohomish038,0,13325
Snohomish039,6,13325
Snohomish044,1,13325
Snohomish048,6,13325
Spokane003,8,13325
Spokane004,8,13325
Spokane006,8,13325
Spokane007,8,13325
Spokane009,8,13325
Stevens007,8,13325
Thurston002,5,13325
Thurston020,2,13325
Thurston022,5,13325
Thurston035,2,13325
Wahkiakum019,2,13325
Walla Walla016,4,13325
Whatcom039,0,13325
Whatcom040,0,13325
Whatcom042,0,13325
Whitman009,4,13325
Yakima013,4,13325
Yakima014,5,13325
Yakima015,4,13325
CO_LEG,District,Step
Adams009,8,13350
Asotin009,4,13350
Benton008,4,13350
Benton016,4,13350
Chelan012,6,13350
Clallam024,2,13350
Clark015,3,13350
Clark017,3,13350
Clark018,3,13350
Clark049,3,13350
Columbia016,4,13350
Cowlitz018,2,13350
Cowlitz019,2,13350
Douglas012,4,13350
Ferry007,8,13350
Franklin009,4,13350
Franklin016,4,13350
Garfield009,4,13350
Grant012,4,13350
Grant013,4,13350
Grays Harbor019,2,13350
Grays Harbor024,2,13350
Grays Harbor035,2,13350
Island010,0,13350
Jefferson024,2,13350
King001,6,13350
King005,9,13350
King011,9,13350
King030,7,13350
King031,7,13350
King032,1,13350
King033,9,13350
King034,9,13350
King036,1,13350
King037,9,13350
King039,6,13350
King041,9,13350
King043,1,13350
King045,6,13350
King046,1,13350
King047,7,13350
King048,6,13350
Kitsap023,2,13350
Kitsap026,0,13350
Kitsap035,2,13350
Kittitas013,4,13350
Klickitat015,4,13350
Lewis020,3,13350
Lincoln007,8,13350
Mason035,2,13350
Okanogan007,0,13350
Okanogan012,0,13350
Pacific019,2,13350
Pend Oreille007,8,13350
Pierce002,5,13350
Pierce025,7,13350
Pierce026,2,13350
Pierce027,7,13350
Pierce028,5,13350
Pierce029,5,13350
Pierce031,5,13350
San Juan040,6,13350
Skagit010,6,13350
Skagit021,0,13350
Skagit039,0,13350
Skagit040,6,13350
Skamania015,3,13350
Snohomish001,1,13350
Snohomish010,0,13350
Snohomish021,0,13350
Snohomish032,1,13350
Snohomish038,0,13350
Snohomish039,6,13350
Snohomish044,1,13350
Snohomish048,6,13350
Spokane003,8,13350
Spokane004,8,13350
Spokane006,8,13350
Spokane007,8,13350
Spokane009,4,13350
Stevens007,8,13350
Thurston002,5,13350
Thurston020,5,13350
Thurston022,5,13350
Thurston035,5,13350
Wahkiakum019,2,13350
Walla Walla016,4,13350
Whatcom039,0,13350
Whatcom040,6,13350
Whatcom042,0,13350
Whitman009,4,13350
Yakima013,4,13350
Yakima014,3,13350
Yakima015,4,13350
CO_LEG,District,Step
Adams009,4,13375
Asotin009,4,13375
Benton008,4,13375
Benton016,4,13375
Chelan012,6,13375
Clallam024,2,13375
Clark015,3,13375
Clark017,3,13375
Clark018,3,13375
Clark049,3,13375
Columbia016,4,13375
Cowlitz018,3,13375
Cowlitz019,2,13375
Douglas012,4,13375
Ferry007,0,13375
Franklin009,4,13375
Franklin016,4,13375
Garfield009,4,13375
Grant012,4,13375
Grant013,4,13375
Grays Harbor019,2,13375
Grays Harbor024,2,13375
Grays Harbor035,2,13375
Island010,0,13375
Jefferson024,2,13375
King001,1,13375
King005,7,13375
King011,9,13375
King030,7,13375
King031,7,13375
King032,1,13375
King033,9,13375
King034,9,13375
King036,1,13375
King037,9,13375
King039,6,13375
King041,9,13375
King043,1,13375
King045,6,13375
King046,1,13375
King047,7,13375
King048,6,13375
Kitsap023,2,13375
Kitsap026,0,13375
Kitsap035,2,13375
Kittitas013,4,13375
Klickitat015,3,13375
Lewis020,3,13375
Lincoln007,8,13375
Mason035,2,13375
Okanogan007,0,13375
Okanogan012,0,13375
Pacific019,2,13375
Pend Oreille007,8,13375
Pierce002,5,13375
Pierce025,7,13375
Pierce026,2,13375
Pierce027,7,13375
Pierce028,5,13375
Pierce029,5,13375
Pierce031,5,13375
San Juan040,6,13375
Skagit010,6,13375
Skagit021,0,13375
Skagit039,0,13375
Skagit040,6,13375
Skamania015,3,13375
Snohomish001,1,13375
Snohomish010,0,13375
Snohomish021,0,13375
Snohomish032,1,13375
Snohomish038,0,13375
Snohomish039,6,13375
Snohomish044,1,13375
Snohomish048,6,13375
Spokane003,8,13375
Spokane004,8,13375
Spokane006,8,13375
Spokane007,8,13375
Spokane009,8,13375
Stevens007,8,13375
Thurston002,5,13375
Thurston020,5,13375
Thurston022,5,13375
Thurston035,5,13375
Wahkiakum019,2,13375
Walla Walla016,4,13375
Whatcom039,0,13375
Whatcom040,6,13375
Whatcom042,6,13375
Whitman009,8,13375
Yakima013,4,13375
Yakima014,4,13375
Yakima015,4,13375
CO_LEG,District,Step
Adams009,4,13400
Asotin009,4,13400
Benton008,4,13400
Benton016,4,13400
Chelan012,6,13400
Clallam024,2,13400
Clark015,3,13400
Clark017,3,13400
Clark018,3,13400
Clark049,3,13400
Columbia016,4,13400
Cowlitz018,3,13400
Cowlitz019,2,13400
Douglas012,0,13400
Ferry007,0,13400
Franklin009,4,13400
Franklin016,4,13400
Garfield009,4,13400
Grant012,0,13400
Grant013,4,13400
Grays Harbor019,2,13400
Grays Harbor024,2,13400
Grays Harbor035,2,13400
Island010,6,13400
Jefferson024,2,13400
King001,1,13400
King005,7,13400
King011,9,13400
King030,7,13400
King031,4,13400
King032,1,13400
King033,9,13400
King034,9,13400
King036,1,13400
King037,9,13400
King039,6,13400
King041,9,13400
King043,1,13400
King045,6,13400
King046,1,13400
King047,7,13400
King048,6,13400
Kitsap023,0,13400
Kitsap026,0,13400
Kitsap035,2,13400
Kittitas013,4,13400
Klickitat015,3,13400
Lewis020,3,13400
Lincoln007,8,13400
Mason035,2,13400
Okanogan007,0,13400
Okanogan012,0,13400
Pacific019,2,13400
Pend Oreille007,8,13400
Pierce002,5,13400
Pierce025,7,13400
Pierce026,2,13400
Pierce027,7,13400
Pierce028,5,13400
Pierce029,7,13400
Pierce031,4,13400
San Juan040,6,13400
Skagit010,6,13400
Skagit021,0,13400
Skagit039,0,13400
Skagit040,6,13400
Skamania015,3,13400
Snohomish001,1,13400
Snohomish010,0,13400
Snohomish021,0,13400
Snohomish032,1,13400
Snohomish038,0,13400
Snohomish039,6,13400
Snohomish044,1,13400
Snohomish048,6,13400
Spokane003,8,13400
Spokane004,8,13400
Spokane006,8,13400
Spokane007,8,13400
Spokane009,8,13400
Stevens007,8,13400
Thurston002,5,13400
Thurston020,5,13400
Thurston022,5,13400
Thurston035,2,13400
Wahkiakum019,2,13400
Walla Walla016,4,13400
Whatcom039,0,13400
Whatcom040,6,13400
Whatcom042,6,13400
Whitman009,8,13400
Yakima013,4,13400
Yakima014,4,13400
Yakima015,4,13400
CO_LEG,District,Step
Adams009,4,13425
Asotin009,4,13425
Benton008,4,13425
Benton016,4,13425
Chelan012,0,13425
Clallam024,2,13425
Clark015,3,13425
Clark017,3,13425
Clark018,3,13425
Clark049,3,13425
Columbia016,4,13425
Cowlitz018,3,13425
Cowlitz019,2,13425
Douglas012,4,13425
Ferry007,0,13425
Franklin009,4,13425
Franklin016,4,13425
Garfield009,4,13425
Grant012,4,13425
Grant013,4,13425
Grays Harbor019,2,13425
Grays Harbor024,2,13425
Grays Harbor035,5,13425
Island010,6,13425
Jefferson024,2,13425
King001,6,13425
King005,7,13425
King011,9,13425
King030,7,13425
King031,4,13425
King032,1,13425
King033,9,13425
King034,9,13425
King036,1,13425
King037,9,13425
King039,6,13425
King041,9,13425
King043,1,13425
King045,6,13425
King046,1,13425
King047,7,13425
King048,6,13425
Kitsap023,2,13425
Kitsap026,0,13425
Kitsap035,2,13425
Kittitas013,4,13425
Klickitat015,4,13425
Lewis020,3,13425
Lincoln007,8,13425
Mason035,2,13425
Okanogan007,0,13425
Okanogan012,0,13425
Pacific019,2,13425
Pend Oreille007,8,13425
Pierce002,5,13425
Pierce025,7,13425
Pierce026,2,13425
Pierce027,7,13425
Pierce028,5,13425
Pierce029,7,13425
Pierce031,4,13425
San Juan040,6,13425
Skagit010,6,13425
Skagit021,0,13425
Skagit039,0,13425
Skagit040,6,13425
Skamania015,3,13425
Snohomish001,1,13425
Snohomish010,0,13425
Snohomish021,0,13425
Snohomish032,1,13425
Snohomish038,0,13425
Snohomish039,6,13425
Snohomish044,1,13425
Snohomish048,6,13425
Spokane003,8,13425
Spokane004,8,13425
Spokane006,8,13425
Spokane007,8,13425
Spokane009,8,13425
Stevens007,8,13425
Thurston002,5,13425
Thurston020,5,13425
Thurston022,5,13425
Thurston035,5,13425
Wahkiakum019,2,13425
Walla Walla016,4,13425
Whatcom039,0,13425
Whatcom040,6,13425
Whatcom042,6,13425
Whitman009,8,13425
Yakima013,4,13425
Yakima014,4,13425
Yakima015,4,13425
CO_LEG,District,Step
Adams009,4,13450
Asotin009,4,13450
Benton008,4,13450
Benton016,4,13450
Chelan012,0,13450
Clallam024,2,13450
Clark015,3,13450
Clark017,3,13450
Clark018,3,13450
Clark049,3,13450
Columbia016,4,13450
Cowlitz018,3,13450
Cowlitz019,2,13450
Douglas012,4,13450
Ferry007,0,13450
Franklin009,4,13450
Franklin016,4,13450
Garfield009,4,13450
Grant012,8,13450
Grant013,4,13450
Grays Harbor019,2,13450
Grays Harbor024,2,13450
Grays Harbor035,2,13450
Island010,6,13450
Jefferson024,2,13450
King001,6,13450
King005,6,13450
King011,9,13450
King030,7,13450
King031,6,13450
King032,1,13450
King033,9,13450
King034,9,13450
King036,1,13450
King037,1,13450
King039,0,13450
King041,9,13450
King043,1,13450
King045,6,13450
King046,1,13450
King047,7,13450
King048,6,13450
Kitsap023,2,13450
Kitsap026,0,13450
Kitsap035,2,13450
Kittitas013,4,13450
Klickitat015,3,13450
Lewis020,3,13450
Lincoln007,8,13450
Mason035,2,13450
Okanogan007,0,13450
Okanogan012,0,13450
Pacific019,2,13450
Pend Oreille007,8,13450
Pierce002,5,13450
Pierce025,7,13450
Pierce026,2,13450
Pierce027,7,13450
Pierce028,5,13450
Pierce029,7,13450
Pierce031,3,13450
San Juan040,6,13450
Skagit010,6,13450
Skagit021,0,13450
Skagit039,0,13450
Skagit040,6,13450
Skamania015,3,13450
Snohomish001,1,13450
Snohomish010,0,13450
Snohomish021,0,13450
Snohomish032,1,13450
Snohomish038,0,13450
Snohomish039,6,13450
Snohomish044,0,13450
Snohomish048,6,13450
Spokane003,8,13450
Spokane004,8,13450
Spokane006,8,13450
Spokane007,8,13450
Spokane009,8,13450
Stevens007,8,13450
Thurston002,3,13450
Thurston020,5,13450
Thurston022,5,13450
Thurston035,5,13450
Wahkiakum019,2,13450
Walla Walla016,4,13450
Whatcom039,0,13450
Whatcom040,6,13450
Whatcom042,6,13450
Whitman009,8,13450
Yakima013,4,13450
Yakima014,3,13450
Yakima015,4,13450
CO_LEG,District,Step
Adams009,4,13475
Asotin009,4,13475
Benton008,4,13475
Benton016,4,13475
Chelan012,0,13475
Clallam024,2,13475
Clark015,3,13475
Clark017,3,13475
Clark018,3,13475
Clark049,3,13475
Columbia016,4,13475
Cowlitz018,3,13475
Cowlitz019,2,13475
Douglas012,0,13475
Ferry007,0,13475
Franklin009,4,13475
Franklin016,4,13475
Garfield009,4,13475
Grant012,8,13475
Grant013,4,13475
Grays Harbor019,2,13475
Grays Harbor024,2,13475
Grays Harbor035,2,13475
Island010,6,13475
Jefferson024,2,13475
King001,6,13475
King005,9,13475
King011,9,13475
King030,7,13475
King031,3,13475
King032,1,13475
King033,9,13475
King034,9,13475
King036,1,13475
King037,9,13475
King039,0,13475
King041,9,13475
King043,1,13475
King045,6,13475
King046,1,13475
King047,7,13475
King048,6,13475
Kitsap023,2,13475
Kitsap026,0,13475
Kitsap035,2,13475
Kittitas013,4,13475
Klickitat015,3,13475
Lewis020,3,13475
Lincoln007,8,13475
Mason035,2,13475
Okanogan007,0,13475
Okanogan012,0,13475
Pacific019,2,13475
Pend Oreille007,8,13475
Pierce002,7,13475
Pierce025,7,13475
Pierce026,2,13475
Pierce027,7,13475
Pierce028,5,13475
Pierce029,5,13475
Pierce031,3,13475
San Juan040,6,13475
Skagit010,6,13475
Skagit021,0,13475
Skagit039,0,13475
Skagit040,6,13475
Skamania015,3,13475
Snohomish001,1,13475
Snohomish010,0,13475
Snohomish021,0,13475
Snohomish032,1,13475
Snohomish038,0,13475
Snohomish039,6,13475
Snohomish044,0,13475
Snohomish048,6,13475
Spokane003,8,13475
Spokane004,8,13475
Spokane006,8,13475
Spokane007,8,13475
Spokane009,8,13475
Stevens007,8,13475
Thurston002,5,13475
Thurston020,5,13475
Thurston022,5,13475
Thurston035,2,13475
Wahkiakum019,2,13475
Walla Walla016,4,13475
Whatcom039,0,13475
Whatcom040,6,13475
Whatcom042,6,13475
Whitman009,4,13475
Yakima013,4,13475
Yakima014,3,13475
Yakima015,4,13475
CO_LEG,District,Step
Adams009,4,13500
Asotin009,4,13500
Benton008,4,13500
Benton016,4,13500
Chelan012,0,13500
Clallam024,2,13500
Clark015,3,13500
Clark017,3,13500
Clark018,3,13500
Clark049,3,13500
Columbia016,4,13500
Cowlitz018,3,13500
Cowlitz019,2,13500
Douglas012,0,13500
Ferry007,0,13500
Franklin009,4,13500
Franklin016,4,13500
Garfield009,4,13500
Grant012,4,13500
Grant013,4,13500
Grays Harbor019,2,13500
Grays Harbor024,2,13500
Grays Harbor035,2,13500
Island010,6,13500
Jefferson024,2,13500
King001,1,13500
King005,9,13500
King011,9,13500
King030,7,13500
King031,7,13500
King032,1,13500
King033,7,13500
King034,9,13500
King036,1,13500
King037,9,13500
King039,6,13500
King041,9,13500
King043,1,13500
King045,6,13500
King046,1,13500
King047,7,13500
King048,6,13500
Kitsap023,2,13500
Kitsap026,0,13500
Kitsap035,2,13500
Kittitas013,4,13500
Klickitat015,3,13500
Lewis020,3,13500
Lincoln007,8,13500
Mason035,2,13500
Okanogan007,0,13500
Okanogan012,0,13500
Pacific019,2,13500
Pend Oreille007,8,13500
Pierce002,5,13500
Pierce025,7,13500
Pierce026,2,13500
Pierce027,5,13500
Pierce028,5,13500
Pierce029,5,13500
Pierce031,3,13500
San Juan040,6,13500
Skagit010,6,13500
Skagit021,0,13500
Skagit039,0,13500
Skagit040,6,13500
Skamania015,3,13500
Snohomish001,1,13500
Snohomish010,0,13500
Snohomish021,0,13500
Snohomish032,0,13500
Snohomish038,0,13500
Snohomish039,6,13500
Snohomish044,0,13500
Snohomish048,6,13500
Spokane003,8,13500
Spokane004,8,13500
Spokane006,8,13500
Spokane007,8,13500
Spokane009,8,13500
Stevens007,8,13500
Thurston002,5,13500
Thurston020,5,13500
Thurston022,5,13500
Thurston035,2,13500
Wahkiakum019,2,13500
Walla Walla016,4,13500
Whatcom039,0,13500
Whatcom040,6,13500
Whatcom042,6,13500
Whitman009,4,13500
Yakima013,4,13500
Yakima014,3,13500
Yakima015,4,13500
CO_LEG,District,Step
Adams009,4,13525
Asotin009,4,13525
Benton008,4,13525
Benton016,4,13525
Chelan012,4,13525
Clallam024,2,13525
Clark015,3,13525
Clark017,3,13525
Clark018,3,13525
Clark049,3,13525
Columbia016,4,13525
Cowlitz018,3,13525
Cowlitz019,2,13525
Douglas012,4,13525
Ferry007,0,13525
Franklin009,4,13525
Franklin016,4,13525
Garfield009,4,13525
Grant012,8,13525
Grant013,4,13525
Grays Harbor019,2,13525
Grays Harbor024,2,13525
Grays Harbor035,3,13525
Island010,6,13525
Jefferson024,2,13525
King001,1,13525
King005,9,13525
King011,9,13525
King030,7,13525
King031,4,13525
King032,1,13525
King033,7,13525
King034,9,13525
King036,1,13525
King037,9,13525
King039,4,13525
King041,9,13525
King043,1,13525
King045,6,13525
King046,1,13525
King047,7,13525
King048,6,13525
Kitsap023,2,13525
Kitsap026,0,13525
Kitsap035,2,13525
Kittitas013,4,13525
Klickitat015,3,13525
Lewis020,3,13525
Lincoln007,8,13525
Mason035,2,13525
Okanogan007,0,13525
Okanogan012,0,13525
Pacific019,2,13525
Pend Oreille007,8,13525
Pierce002,5,13525
Pierce025,7,13525
Pierce026,2,13525
Pierce027,5,13525
Pierce028,5,13525
Pierce029,5,13525
Pierce031,7,13525
San Juan040,6,13525
Skagit010,6,13525
Skagit021,0,13525
Skagit039,0,13525
Skagit040,6,13525
Skamania015,3,13525
Snohomish001,1,13525
Snohomish010,0,13525
Snohomish021,0,13525
Snohomish032,0,13525
Snohomish038,0,13525
Snohomish039,6,13525
Snohomish044,0,13525
Snohomish048,6,13525
Spokane003,8,13525
Spokane004,8,13525
Spokane006,8,13525
Spokane007,8,13525
Spokane009,8,13525
Stevens007,8,13525
Thurston002,5,13525
Thurston020,3,13525
Thurston022,5,13525
Thurston035,2,13525
Wahkiakum019,2,13525
Walla Walla016,4,13525
Whatcom039,0,13525
Whatcom040,6,13525
Whatcom042,0,13525
Whitman009,4,13525
Yakima013,4,13525
Yakima014,4,13525
Yakima015,4,13525
CO_LEG,District,Step
Adams009,4,13550
Asotin009,4,13550
Benton008,4,13550
Benton016,4,13550
Chelan012,4,13550
Clallam024,2,13550
Clark015,3,13550
Clark017,3,13550
Clark018,3,13550
Clark049,3,13550
Columbia016,4,13550
Cowlitz018,2,13550
Cowlitz019,2,13550
Douglas012,4,13550
Ferry007,0,13550
Franklin009,4,13550
Franklin016,4,13550
Garfield009,4,13550
Grant012,8,13550
Grant013,4,13550
Grays Harbor019,2,13550
Grays Harbor024,2,13550
Grays Harbor035,2,13550
Island010,6,13550
Jefferson024,2,13550
King001,1,13550
King005,9,13550
King011,7,13550
King030,7,13550
King031,4,13550
King032,1,13550
King033,7,13550
King034,9,13550
King036,1,13550
King037,9,13550
King039,9,13550
King041,9,13550
King043,1,13550
King045,6,13550
King046,1,13550
King047,7,13550
King048,6,13550
Kitsap023,2,13550
Kitsap026,0,13550
Kitsap035,2,13550
Kittitas013,4,13550
Klickitat015,4,13550
Lewis020,2,13550
Lincoln007,8,13550
Mason035,2,13550
Okanogan007,0,13550
Okanogan012,0,13550
Pacific019,2,13550
Pend Oreille007,8,13550
Pierce002,5,13550
Pierce025,7,13550
Pierce026,2,13550
Pierce027,5,13550
Pierce028,5,13550
Pierce029,5,13550
Pierce031,7,13550
San Juan040,6,13550
Skagit010,6,13550
Skagit021,0,13550
Skagit039,0,13550
Skagit040,6,13550
Skamania015,3,13550
Snohomish001,1,13550
Snohomish010,0,13550
Snohomish021,0,13550
Snohomish032,1,13550
Snohomish038,0,13550
Snohomish039,6,13550
Snohomish044,6,13550
Snohomish048,6,13550
Spokane003,8,13550
Spokane004,8,13550
Spokane006,8,13550
Spokane007,8,13550
Spokane009,8,13550
Stevens007,8,13550
Thurston002,5,13550
Thurston020,5,13550
Thurston022,5,13550
Thurston035,2,13550
Wahkiakum019,2,13550
Walla Walla016,4,13550
Whatcom039,0,13550
Whatcom040,6,13550
Whatcom042,0,13550
Whitman009,4,13550
Yakima013,4,13550
Yakima014,4,13550
Yakima015,4,13550
CO_LEG,District,Step
Adams009,4,13575
Asotin009,4,13575
Benton008,4,13575
Benton016,4,13575
Chelan012,0,13575
Clallam024,2,13575
Clark015,3,13575
Clark017,3,13575
Clark018,3,13575
Clark049,3,13575
Columbia016,4,13575
Cowlitz018,3,13575
Cowlitz019,2,13575
Douglas012,0,13575
Ferry007,0,13575
Franklin009,4,13575
Franklin016,4,13575
Garfield009,4,13575
Grant012,0,13575
Grant013,4,13575
Grays Harbor019,2,13575
Grays Harbor024,2,13575
Grays Harbor035,2,13575
Island010,0,13575
Jefferson024,2,13575
King001,1,13575
King005,9,13575
King011,9,13575
King030,7,13575
King031,7,13575
King032,1,13575
King033,7,13575
King034,9,13575
King036,1,13575
King037,9,13575
King039,9,13575
King041,9,13575
King043,1,13575
King045,6,13575
King046,1,13575
King047,7,13575
King048,6,13575
Kitsap023,2,13575
Kitsap026,2,13575
Kitsap035,2,13575
Kittitas013,4,13575
Klickitat015,4,13575
Lewis020,3,13575
Lincoln007,8,13575
Mason035,2,13575
Okanogan007,0,13575
Okanogan012,0,13575
Pacific019,2,13575
Pend Oreille007,8,13575
Pierce002,5,13575
Pierce025,7,13575
Pierce026,0,13575
Pierce027,5,13575
Pierce028,5,13575
Pierce029,5,13575
Pierce031,7,13575
San Juan040,6,13575
Skagit010,6,13575
Skagit021,0,13575
Skagit039,0,13575
Skagit040,6,13575
Skamania015,3,13575
Snohomish001,1,13575
Snohomish010,0,13575
Snohomish021,0,13575
Snohomish032,1,13575
Snohomish038,0,13575
Snohomish039,6,13575
Snohomish044,6,13575
Snohomish048,6,13575
Spokane003,8,13575
Spokane004,8,13575
Spokane006,8,13575
Spokane007,8,13575
Spokane009,8,13575
Stevens007,8,13575
Thurston002,5,13575
Thurston020,2,13575
Thurston022,5,13575
Thurston035,5,13575
Wahkiakum019,2,13575
Walla Walla016,4,13575
Whatcom039,0,13575
Whatcom040,6,13575
Whatcom042,0,13575
Whitman009,4,13575
Yakima013,4,13575
Yakima014,4,13575
Yakima015,4,13575
CO_LEG,District,Step
Adams009,4,13600
Asotin009,4,13600
Benton008,4,13600
Benton016,4,13600
Chelan012,0,13600
Clallam024,2,13600
Clark015,3,13600
Clark017,3,13600
Clark018,3,13600
Clark049,3,13600
Columbia016,4,13600
Cowlitz018,3,13600
Cowlitz019,2,13600
Douglas012,0,13600
Ferry007,0,13600
Franklin009,4,13600
Franklin016,4,13600
Garfield009,4,13600
Grant012,4,13600
Grant013,4,13600
Grays Harbor019,2,13600
Grays Harbor024,2,13600
Grays Harbor035,2,13600
Island010,0,13600
Jefferson024,2,13600
King001,1,13600
King005,9,13600
King011,9,13600
King030,7,13600
King031,9,13600
King032,1,13600
King033,7,13600
King034,9,13600
King036,1,13600
King037,9,13600
King039,4,13600
King041,9,13600
King043,1,13600
King045,6,13600
King046,1,13600
King047,7,13600
King048,6,13600
Kitsap023,2,13600
Kitsap026,2,13600
Kitsap035,2,13600
Kittitas013,4,13600
Klickitat015,4,13600
Lewis020,5,13600
Lincoln007,4,13600
Mason035,2,13600
Okanogan007,0,13600
Okanogan012,0,13600
Pacific019,2,13600
Pend Oreille007,8,13600
Pierce002,5,13600
Pierce025,7,13600
Pierce026,0,13600
Pierce027,5,13600
Pierce028,5,13600
Pierce029,5,13600
Pierce031,7,13600
San Juan040,6,13600
Skagit010,6,13600
Skagit021,0,13600
Skagit039,0,13600
Skagit040,6,13600
Skamania015,3,13600
Snohomish001,0,13600
Snohomish010,0,13600
Snohomish021,0,13600
Snohomish032,1,13600
Snohomish038,0,13600
